,db_id,query,question
6781,activity_1,"SELECT T1.activity_name ,  count(*) FROM Activity AS T1 JOIN Faculty_participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID",Show all the activity names and the number of faculty involved in each activity.
6782,activity_1,"SELECT T1.activity_name ,  count(*) FROM Activity AS T1 JOIN Faculty_participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID",How many faculty members participate in each activity? Return the activity names and the number of faculty members.
6783,activity_1,"SELECT  T1.fname ,  T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID GROUP BY T1.FacID ORDER BY count(*) DESC LIMIT 1",What is the first and last name of the faculty participating in the most activities?
6784,activity_1,"SELECT  T1.fname ,  T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID GROUP BY T1.FacID ORDER BY count(*) DESC LIMIT 1",Find the first and last name of the faculty who is involved in the largest number of activities.
6785,activity_1,SELECT T1.activity_name FROM Activity AS T1 JOIN Faculty_participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID ORDER BY count(*) DESC LIMIT 1,What is the name of the activity that has the most faculty members involved in?
6786,activity_1,SELECT T1.activity_name FROM Activity AS T1 JOIN Faculty_participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID ORDER BY count(*) DESC LIMIT 1,Which activity has the most faculty members participating in? Find the activity name.
6787,activity_1,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Participates_in,Show the ids of the students who don't participate in any activity.
6788,activity_1,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Participates_in,What are the ids of the students who are not involved in any activity
6789,activity_1,SELECT StuID FROM Participates_in INTERSECT SELECT StuID FROM Student WHERE age  <  20,Show the ids for all the students who participate in an activity and are under 20.
6790,activity_1,SELECT StuID FROM Participates_in INTERSECT SELECT StuID FROM Student WHERE age  <  20,What are the ids of the students who are under 20 years old and are involved in at least one activity.
6791,activity_1,"SELECT T1.fname ,  T1.lname FROM Student AS T1 JOIN Participates_in AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1",What is the first and last name of the student participating in the most activities?
6792,activity_1,"SELECT T1.fname ,  T1.lname FROM Student AS T1 JOIN Participates_in AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1",Tell me the first and last name of the student who has the most activities.
6793,activity_1,SELECT T1.activity_name FROM Activity AS T1 JOIN Participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID ORDER BY count(*) DESC LIMIT 1,What is the name of the activity with the most students?
6794,activity_1,SELECT T1.activity_name FROM Activity AS T1 JOIN Participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID ORDER BY count(*) DESC LIMIT 1,Find the name of the activity that has the largest number of student participants.
6795,activity_1,SELECT DISTINCT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' OR T3.activity_name  =  'Kayaking',Find the first names of the faculty members who are playing Canoeing or Kayaking.
6796,activity_1,SELECT DISTINCT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' OR T3.activity_name  =  'Kayaking',Which faculty members are playing either Canoeing or Kayaking? Tell me their first names.
6797,activity_1,SELECT lname FROM faculty WHERE rank  =  'Professor' EXCEPT SELECT DISTINCT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' OR T3.activity_name  =  'Kayaking',Find the first names of professors who are not playing Canoeing or Kayaking.
6798,activity_1,SELECT lname FROM faculty WHERE rank  =  'Professor' EXCEPT SELECT DISTINCT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' OR T3.activity_name  =  'Kayaking',What are the first names of the professors who do not play Canoeing or Kayaking as activities?
6799,activity_1,SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' INTERSECT SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Kayaking',Find the first names of the faculty members who participate in Canoeing and Kayaking.
6800,activity_1,SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' INTERSECT SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Kayaking',What are the first names of the faculty members playing both Canoeing and Kayaking?
6801,activity_1,SELECT T1.stuid FROM participates_in AS T1 JOIN activity AS T2 ON T2.actid  =  T2.actid WHERE T2.activity_name  =  'Canoeing' INTERSECT SELECT T1.stuid FROM participates_in AS T1 JOIN activity AS T2 ON T2.actid  =  T2.actid WHERE T2.activity_name  =  'Kayaking',Find the ids of the students who participate in Canoeing and Kayaking.
6802,activity_1,SELECT T1.stuid FROM participates_in AS T1 JOIN activity AS T2 ON T2.actid  =  T2.actid WHERE T2.activity_name  =  'Canoeing' INTERSECT SELECT T1.stuid FROM participates_in AS T1 JOIN activity AS T2 ON T2.actid  =  T2.actid WHERE T2.activity_name  =  'Kayaking',Which students participate in both Canoeing and Kayaking as their activities? Tell me their student ids.
6803,flight_4,SELECT name FROM airports WHERE city  =  'Goroka',Find the name of the airport in the city of Goroka.
6804,flight_4,SELECT name FROM airports WHERE city  =  'Goroka',What are the names of the airports in the city of Goroka?
6805,flight_4,"SELECT name ,  city ,  country ,  elevation FROM airports WHERE city  =  'New York'","Find the name, city, country, and altitude (or elevation) of the airports in the city of New York."
6806,flight_4,"SELECT name ,  city ,  country ,  elevation FROM airports WHERE city  =  'New York'","What is the name, city, country, and elevation for every airport in the city of New York?"
6807,flight_4,SELECT count(*) FROM airlines,How many airlines are there?
6808,flight_4,SELECT count(*) FROM airlines,What is the total number of airlines?
6809,flight_4,SELECT count(*) FROM airlines WHERE country  =  'Russia',How many airlines does Russia has?
6810,flight_4,SELECT count(*) FROM airlines WHERE country  =  'Russia',What is the number of airlines based in Russia?
6811,flight_4,SELECT max(elevation) FROM airports WHERE country  =  'Iceland',What is the maximum elevation of all airports in the country of Iceland?
6812,flight_4,SELECT max(elevation) FROM airports WHERE country  =  'Iceland',What is the highest elevation of an airport in the country of Iceland?
6813,flight_4,SELECT name FROM airports WHERE country  =  'Cuba' OR country  =  'Argentina',Find the name of the airports located in Cuba or Argentina.
6814,flight_4,SELECT name FROM airports WHERE country  =  'Cuba' OR country  =  'Argentina',What are the names of all airports in Cuba or Argentina?
6815,flight_4,SELECT country FROM airlines WHERE name LIKE 'Orbit%',Find the country of the airlines whose name starts with 'Orbit'.
6816,flight_4,SELECT country FROM airlines WHERE name LIKE 'Orbit%',What are the countries of all airlines whose names start with Orbit?
6817,flight_4,SELECT name FROM airports WHERE elevation BETWEEN -50 AND 50,Find the name of airports whose altitude is between -50 and 50.
6818,flight_4,SELECT name FROM airports WHERE elevation BETWEEN -50 AND 50,What are the names of all airports whose elevation is between -50 and 50?
6819,flight_4,SELECT country FROM airports ORDER BY elevation DESC LIMIT 1,Which country is the airport that has the highest altitude located in?
6820,flight_4,SELECT country FROM airports ORDER BY elevation DESC LIMIT 1,What is the country of the airport with the highest elevation?
6821,flight_4,SELECT count(*) FROM airports WHERE name LIKE '%International%',Find the number of airports whose name contain the word 'International'.
6822,flight_4,SELECT count(*) FROM airports WHERE name LIKE '%International%',How many airports' names have the word Interanation in them?
6823,flight_4,SELECT count(DISTINCT city) FROM airports WHERE country  =  'Greenland',How many different cities do have some airport in the country of Greenland?
6824,flight_4,SELECT count(DISTINCT city) FROM airports WHERE country  =  'Greenland',In how many cities are there airports in the country of Greenland?
6825,flight_4,SELECT count(*) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid WHERE T1.name  =  'American Airlines',Find the number of routes operated by American Airlines.
6826,flight_4,SELECT count(*) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid WHERE T1.name  =  'American Airlines',How many routes does American Airlines operate?
6827,flight_4,SELECT count(*) FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid WHERE country  =  'Canada',Find the number of routes whose destination airports are in Canada.
6828,flight_4,SELECT count(*) FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid WHERE country  =  'Canada',How many routes end in a Canadian airport?
6829,flight_4,"SELECT name ,  city ,  country FROM airports ORDER BY elevation LIMIT 1","Find the name, city, and country of the airport that has the lowest altitude."
6830,flight_4,"SELECT name ,  city ,  country FROM airports ORDER BY elevation LIMIT 1","What is the name, city, and country of the airport with the lowest altitude?"
6831,flight_4,"SELECT name ,  city ,  country FROM airports ORDER BY elevation DESC LIMIT 1","Find the name, city, and country of the airport that has the highest latitude."
6832,flight_4,"SELECT name ,  city ,  country FROM airports ORDER BY elevation DESC LIMIT 1","What is the name, city, and country of the airport with the highest elevation?"
6833,flight_4,"SELECT T1.name ,  T1.city ,  T2.dst_apid FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid GROUP BY T2.dst_apid ORDER BY count(*) DESC LIMIT 1",Find the name and city of the airport which is the destination of the most number of routes.
6834,flight_4,"SELECT T1.name ,  T1.city ,  T2.dst_apid FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid GROUP BY T2.dst_apid ORDER BY count(*) DESC LIMIT 1",What is the name and city of the airport that the most routes end at?
6835,flight_4,"SELECT T1.name ,  T2.alid FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid GROUP BY T2.alid ORDER BY count(*) DESC LIMIT 10",Find the names of the top 10 airlines that operate the most number of routes.
6836,flight_4,"SELECT T1.name ,  T2.alid FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid GROUP BY T2.alid ORDER BY count(*) DESC LIMIT 10","For the airline ids with the top 10 most routes operated, what are their names?"
6837,flight_4,"SELECT T1.name ,  T1.city ,  T2.src_apid FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T2.src_apid ORDER BY count(*) DESC LIMIT 1",Find the name and city of the airport which is the source for the most number of flight routes.
6838,flight_4,"SELECT T1.name ,  T1.city ,  T2.src_apid FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T2.src_apid ORDER BY count(*) DESC LIMIT 1",What is the name and city of the airport from most of the routes start?
6839,flight_4,SELECT count(DISTINCT dst_apid) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid WHERE T1.name  =  'American Airlines',Find the number of different airports which are the destinations of the American Airlines.
6840,flight_4,SELECT count(DISTINCT dst_apid) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid WHERE T1.name  =  'American Airlines',What is the number of different different airports that are destinations for American Airlines?
6841,flight_4,SELECT country FROM airlines GROUP BY country ORDER BY count(*) DESC LIMIT 1,Which countries has the most number of airlines?
6842,flight_4,SELECT country FROM airlines GROUP BY country ORDER BY count(*) DESC LIMIT 1,What is the name of the country with the most number of home airlines?
6843,flight_4,SELECT country FROM airlines WHERE active  =  'Y' GROUP BY country ORDER BY count(*) DESC LIMIT 1,Which countries has the most number of airlines whose active status is 'Y'?
6844,flight_4,SELECT country FROM airlines WHERE active  =  'Y' GROUP BY country ORDER BY count(*) DESC LIMIT 1,What are the countries with the most airlines whose active status is Y?
6845,flight_4,"SELECT country ,  count(*) FROM airlines GROUP BY country ORDER BY count(*) DESC",List all countries and their number of airlines in the descending order of number of airlines.
6846,flight_4,"SELECT country ,  count(*) FROM airlines GROUP BY country ORDER BY count(*) DESC",How many airlines operate out of each country in descending order?
6847,flight_4,"SELECT count(*) ,  country FROM airports GROUP BY country ORDER BY count(*) DESC",How many airports are there per country? Order the countries by decreasing number of airports.
